path,category,language,tracked,bytes,physical_lines,blank_lines,nonblank_lines
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/CHECKSUMS.sha256,Bootstrap / imported project OS,Other text,yes,4977,40,0,40
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/MANIFEST.json,Bootstrap / imported project OS,JSON,yes,7668,202,0,202
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/cold_start_experiment_design_v2.json,Bootstrap / imported project OS,JSON,yes,2507,70,0,70
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/entity_relationship_ontology_v2.json,Bootstrap / imported project OS,JSON,yes,9430,341,0,341
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/field_question_bank.json,Bootstrap / imported project OS,JSON,yes,20950,617,0,617
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/historical_label_factory_v2.json,Bootstrap / imported project OS,JSON,yes,1992,68,0,68
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/mechanism_signal_chain_registry.json,Bootstrap / imported project OS,JSON,yes,52150,1024,0,1024
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/pilot_segment_decision.json,Bootstrap / imported project OS,JSON,yes,1903,50,0,50
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/research_evidence_registry.json,Bootstrap / imported project OS,JSON,yes,16187,326,0,326
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/contracts/source_intelligence_registry.json,Bootstrap / imported project OS,JSON,yes,53654,1406,0,1406
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/docs/phase-zero/COLD_START_AND_EXPERIMENT_POWER_V2.md,Bootstrap / imported project OS,Markdown,yes,1742,48,12,36
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/docs/phase-zero/CRE_EVENT_TAXONOMY_V2.md,Bootstrap / imported project OS,Markdown,yes,14858,77,9,68
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/docs/phase-zero/MARKET_SEGMENT_PRIORITIZATION.md,Bootstrap / imported project OS,Markdown,yes,1342,38,11,27
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/domain-v0.9/docs/phase-zero/SIGNAL_PRIMITIVE_CATALOG_V2.md,Bootstrap / imported project OS,Markdown,yes,1843,64,15,49
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/canonical_data_product_registry.json,Bootstrap / imported project OS,JSON,yes,19238,646,0,646
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/codex_milestone_acceptance_plan.json,Bootstrap / imported project OS,JSON,yes,15600,418,0,418
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/deployment_profile_contract_v2.json,Bootstrap / imported project OS,JSON,yes,2674,87,0,87
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/implementation_architecture_contract.json,Bootstrap / imported project OS,JSON,yes,11139,385,0,385
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/ml_lifecycle_contract_v2.json,Bootstrap / imported project OS,JSON,yes,2300,70,0,70
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/contracts/workflow_state_machine_contract.json,Bootstrap / imported project OS,JSON,yes,5192,239,0,239
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/docs/phase-zero/CODEX_MILESTONE_ACCEPTANCE_PLAN_V0.12.md,Bootstrap / imported project OS,Markdown,yes,2238,48,11,37
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/docs/phase-zero/IMPLEMENTATION_CONTRACT_AND_BUILD_SPEC_V0.12.md,Bootstrap / imported project OS,Markdown,yes,7678,282,75,207
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/interfaces/asyncapi.json,Bootstrap / imported project OS,JSON,yes,9253,385,0,385
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/interfaces/openapi.json,Bootstrap / imported project OS,JSON,yes,21809,891,0,891
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/implementation-v0.12/proof/manifest.json,Bootstrap / imported project OS,JSON,yes,16787,478,0,478
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/index/VAULT_INDEX.json,Bootstrap / imported project OS,JSON,yes,8813,229,0,229
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/index/VAULT_INDEX.md,Bootstrap / imported project OS,Markdown,yes,753,24,9,15
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/contracts/immutable_source_snapshot_contract.json,Bootstrap / imported project OS,JSON,yes,2421,61,0,61
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/contracts/pilot_cross_source_join_contract.json,Bootstrap / imported project OS,JSON,yes,3712,142,0,142
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/contracts/pilot_historical_sample_protocol.json,Bootstrap / imported project OS,JSON,yes,2431,61,0,61
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/contracts/source_access_proof_registry.json,Bootstrap / imported project OS,JSON,yes,23945,648,0,648
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/docs/phase-zero/PILOT_SOURCE_ACQUISITION_DOSSIER.md,Bootstrap / imported project OS,Markdown,yes,3132,81,20,61
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/source-proof-v0.10/docs/phase-zero/SOURCE_INTELLIGENCE_ATLAS.md,Bootstrap / imported project OS,Markdown,yes,17396,112,13,99
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/backup_substitution_policy.json,Bootstrap / imported project OS,JSON,yes,1068,34,0,34
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/daily_list_composition_policy.json,Bootstrap / imported project OS,JSON,yes,2477,69,0,69
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/final_planning_readiness_matrix.json,Bootstrap / imported project OS,JSON,yes,5190,127,0,127
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/representative_spatial_assignment_policy.json,Bootstrap / imported project OS,JSON,yes,1563,46,0,46
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/spatial_experiment_interference_policy.json,Bootstrap / imported project OS,JSON,yes,1563,40,0,40
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/contracts/spatial_proximity_policy.json,Bootstrap / imported project OS,JSON,yes,2860,79,0,79
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/docs/phase-zero/MASTER_SYSTEM_BLUEPRINT_V0.11.md,Bootstrap / imported project OS,Markdown,yes,10888,425,118,307
bootstrap/project_os_v2.2/CRE_Codex_Project_OS_v2.2/reference_vault/spatial-v0.11/docs/phase-zero/SPATIAL_PROXIMITY_AND_DAILY_LIST_V2.md,Bootstrap / imported project OS,Markdown,yes,5864,189,57,132
contracts/architecture_accessibility_projection.schema.json,Contracts and schemas,JSON,yes,5752,257,0,257
contracts/architecture_command.schema.json,Contracts and schemas,JSON,yes,12517,529,0,529
contracts/architecture_review_record.schema.json,Contracts and schemas,JSON,yes,4751,208,0,208
contracts/architecture_workflow_run.schema.json,Contracts and schemas,JSON,yes,18400,800,0,800
contracts/autonomous_frontier_contract.schema.json,Contracts and schemas,JSON,yes,6905,127,0,127
contracts/baseline_evaluation.schema.json,Contracts and schemas,JSON,yes,6685,78,0,78
contracts/baseline_policy.schema.json,Contracts and schemas,JSON,yes,2602,38,0,38
contracts/calibration_evaluation.schema.json,Contracts and schemas,JSON,yes,24816,56,0,56
contracts/calibration_input.schema.json,Contracts and schemas,JSON,yes,4426,23,0,23
contracts/calibration_uncertainty.schema.json,Contracts and schemas,JSON,yes,310,6,0,6
contracts/commercial_economics.schema.json,Contracts and schemas,JSON,yes,2997,94,0,94
contracts/economic_engine.schema.json,Contracts and schemas,JSON,yes,3085,93,0,93
contracts/estimand_registry.schema.json,Contracts and schemas,JSON,yes,10041,140,0,140
contracts/f9_outcome.schema.json,Contracts and schemas,JSON,yes,13010,150,0,150
contracts/f9_outcome_input_ledger.schema.json,Contracts and schemas,JSON,yes,9382,133,0,133
contracts/f9_window_policy.schema.json,Contracts and schemas,JSON,yes,3153,45,0,45
contracts/lineage_manifest.schema.json,Contracts and schemas,JSON,yes,2355,73,0,73
contracts/math_authority_input.schema.json,Contracts and schemas,JSON,yes,1578,27,0,27
contracts/math_decision_policy.schema.json,Contracts and schemas,JSON,yes,6514,109,0,109
contracts/math_route_decision.schema.json,Contracts and schemas,JSON,yes,3240,48,0,48
contracts/product_workflow.schema.json,Contracts and schemas,JSON,yes,12119,492,0,492
contracts/research/canonical_field_map.schema.json,Contracts and schemas,JSON,yes,3009,24,0,24
contracts/research/claim_evidence_graph.schema.json,Contracts and schemas,JSON,yes,3719,68,0,68
contracts/research/counterevidence_register.schema.json,Contracts and schemas,JSON,yes,1325,13,0,13
contracts/research/source_feasibility_registry.schema.json,Contracts and schemas,JSON,yes,4767,55,0,55
contracts/research/source_reproduction_report.schema.json,Contracts and schemas,JSON,yes,5076,109,0,109
contracts/route_decision.schema.json,Contracts and schemas,JSON,yes,859,31,0,31
contracts/route_feasibility.schema.json,Contracts and schemas,JSON,yes,2027,57,0,57
contracts/source_snapshot.schema.json,Contracts and schemas,JSON,yes,2865,85,0,85
contracts/synthetic_f9_outcome.schema.json,Contracts and schemas,JSON,yes,5020,89,0,89
contracts/synthetic_field_event.schema.json,Contracts and schemas,JSON,yes,3441,67,0,67
contracts/synthetic_identity_graph.schema.json,Contracts and schemas,JSON,yes,18945,815,0,815
contracts/synthetic_route_day.schema.json,Contracts and schemas,JSON,yes,3641,65,0,65
contracts/temporal_identity.schema.json,Contracts and schemas,JSON,yes,26689,1149,0,1149
contracts/thin_slice_candidate.schema.json,Contracts and schemas,JSON,yes,9328,155,0,155
contracts/thin_slice_observation.schema.json,Contracts and schemas,JSON,yes,5499,114,0,114
control/AUTONOMOUS_FRONTIER_CONTRACT.json,Control plane,JSON,yes,120774,2764,0,2764
control/CURRENT_STATE.json,Control plane,JSON,yes,10361,191,0,191
control/CURRENT_TASK.json,Control plane,JSON,yes,345,8,0,8
control/DECISIONS.md,Control plane,Markdown,yes,1647,36,10,26
control/EVALUATOR_DECISION.json,Control plane,JSON,yes,1634,40,0,40
control/GATES.json,Control plane,JSON,yes,13874,262,0,262
control/ONE_SHOT_READINESS.json,Control plane,JSON,no,36140,189,0,189
control/TASK_GRAPH.json,Control plane,JSON,yes,16851,323,0,323
docs/architecture/BOUNDARIES.md,Documentation,Markdown,yes,8846,164,29,135
docs/architecture/system.md,Documentation,Markdown,yes,2321,36,1,35
docs/contracts/THIN_SLICE_CONTRACT.md,Documentation,Markdown,yes,3182,35,13,22
docs/economics/ECONOMICS_MATERIAL.md,Documentation,Markdown,yes,4598,93,21,72
docs/identity/IDENTITY_MATERIAL.md,Documentation,Markdown,yes,6979,139,25,114
docs/reliability/recovery_and_migrations.md,Documentation,Markdown,yes,1560,42,11,31
docs/research/RESEARCH-001-source-feasibility.md,Documentation,Markdown,yes,5745,72,28,44
docs/security/threat_model.md,Documentation,Markdown,yes,2434,56,13,43
evals/known_bad/always_abstain.py,"Evaluators, tests, fixtures",Python,yes,323,10,3,7
evals/known_bad/exact_name_only_clearance.py,"Evaluators, tests, fixtures",Python,yes,430,12,3,9
evals/known_bad/frontier/adversarial_evaluator_unavailable.json,"Evaluators, tests, fixtures",JSON,yes,178,5,0,5
evals/known_bad/frontier/architecture_abstain-creates-route-event-outbox-or-effect.json,"Evaluators, tests, fixtures",JSON,yes,32630,976,0,976
evals/known_bad/frontier/architecture_abstain-reason-hidden.json,"Evaluators, tests, fixtures",JSON,yes,32636,969,0,969
evals/known_bad/frontier/architecture_authority-self-granted-from-role-env-credential-or-content.json,"Evaluators, tests, fixtures",JSON,yes,49626,1489,0,1489
evals/known_bad/frontier/architecture_commit-without-prepare.json,"Evaluators, tests, fixtures",JSON,yes,43677,1318,0,1318
evals/known_bad/frontier/architecture_coordinated-rehash-around-semantic-defect.json,"Evaluators, tests, fixtures",JSON,yes,49615,1492,0,1492
evals/known_bad/frontier/architecture_direct-issuance-bypass.json,"Evaluators, tests, fixtures",JSON,yes,49730,1502,0,1502
evals/known_bad/frontier/architecture_duplicate-json-key-or-open-object.json,"Evaluators, tests, fixtures",JSON,yes,49634,1493,0,1493
evals/known_bad/frontier/architecture_duplicate-physical-location.json,"Evaluators, tests, fixtures",JSON,yes,49668,1496,0,1496
evals/known_bad/frontier/architecture_error-swallowed-or-converted-to-abstain.json,"Evaluators, tests, fixtures",JSON,yes,33305,1004,0,1004
evals/known_bad/frontier/architecture_evaluator-imports-architecture-builder.json,"Evaluators, tests, fixtures",JSON,yes,49908,1501,0,1501
evals/known_bad/frontier/architecture_external-effect-recorded.json,"Evaluators, tests, fixtures",JSON,yes,49797,1503,0,1503
evals/known_bad/frontier/architecture_fault-leaves-ambiguous-partial-state.json,"Evaluators, tests, fixtures",JSON,yes,49741,1498,0,1498
evals/known_bad/frontier/architecture_focus-reading-association-or-announcement-invalid.json,"Evaluators, tests, fixtures",JSON,yes,49685,1497,0,1497
evals/known_bad/frontier/architecture_illegal-skip-backward-or-terminal-reopen.json,"Evaluators, tests, fixtures",JSON,yes,49633,1494,0,1494
evals/known_bad/frontier/architecture_issue-nine-eleven-or-direct-selection.json,"Evaluators, tests, fixtures",JSON,yes,50267,1528,0,1528
evals/known_bad/frontier/architecture_journal-reordered-forked-cycled-or-rehashed.json,"Evaluators, tests, fixtures",JSON,yes,49673,1494,0,1494
evals/known_bad/frontier/architecture_lineage-node-or-edge-dropped-substituted-or-rehashed.json,"Evaluators, tests, fixtures",JSON,yes,49646,1495,0,1495
evals/known_bad/frontier/architecture_live-enabled-default-or-request.json,"Evaluators, tests, fixtures",JSON,yes,49545,1492,0,1492
evals/known_bad/frontier/architecture_manual-stage1-protection-gate-rank-or-selection-rewrite.json,"Evaluators, tests, fixtures",JSON,yes,49674,1493,0,1493
evals/known_bad/frontier/architecture_missing-or-duplicate-module-role.json,"Evaluators, tests, fixtures",JSON,yes,49562,1492,0,1492
evals/known_bad/frontier/architecture_programmatic-name-role-state-missing.json,"Evaluators, tests, fixtures",JSON,yes,49643,1495,0,1495
evals/known_bad/frontier/architecture_protected-unknown-or-drifted-stop-issued.json,"Evaluators, tests, fixtures",JSON,yes,49626,1495,0,1495
evals/known_bad/frontier/architecture_reason-evidence-or-safe-next-action-hidden.json,"Evaluators, tests, fixtures",JSON,yes,32610,973,0,973
evals/known_bad/frontier/architecture_route-differs-from-math-selection.json,"Evaluators, tests, fixtures",JSON,yes,50379,1533,0,1533
evals/known_bad/frontier/architecture_same-key-commits-twice-or-rekeys-retry.json,"Evaluators, tests, fixtures",JSON,yes,51135,1565,0,1565
evals/known_bad/frontier/architecture_same-key-different-payload-accepted.json,"Evaluators, tests, fixtures",JSON,yes,51500,1542,0,1542
evals/known_bad/frontier/architecture_stage2-or-stage3-rewrites-stage1.json,"Evaluators, tests, fixtures",JSON,yes,49685,1490,0,1490
evals/known_bad/frontier/architecture_stage2-or-stage3-unbound-rebound-or-conflicting-duplicate.json,"Evaluators, tests, fixtures",JSON,yes,49659,1490,0,1490
evals/known_bad/frontier/architecture_status-color-icon-or-position-only.json,"Evaluators, tests, fixtures",JSON,yes,49636,1494,0,1494
evals/known_bad/frontier/architecture_synthetic-as-usability-accessibility-production-or-live.json,"Evaluators, tests, fixtures",JSON,yes,48997,1493,0,1493
evals/known_bad/frontier/architecture_two-keys-commit-same-issuance-slot.json,"Evaluators, tests, fixtures",JSON,yes,51110,1564,0,1564
evals/known_bad/frontier/architecture_unknown-command-fails-open.json,"Evaluators, tests, fixtures",JSON,yes,48293,1459,0,1459
evals/known_bad/frontier/architecture_unknown-schema-or-contract-version.json,"Evaluators, tests, fixtures",JSON,yes,49569,1490,0,1490
evals/known_bad/frontier/architecture_unsupported-interface-or-schema-digest.json,"Evaluators, tests, fixtures",JSON,yes,49588,1492,0,1492
evals/known_bad/frontier/baseline_all_row_score_projection.json,"Evaluators, tests, fixtures",JSON,yes,328,8,0,8
evals/known_bad/frontier/baseline_candidate_set_asymmetry.json,"Evaluators, tests, fixtures",JSON,yes,335,8,0,8
evals/known_bad/frontier/baseline_complexity_tie_promoted.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_coordinated_feature_rehash.json,"Evaluators, tests, fixtures",JSON,yes,331,8,0,8
evals/known_bad/frontier/baseline_coordinated_registry_rehash.json,"Evaluators, tests, fixtures",JSON,yes,334,8,0,8
evals/known_bad/frontier/baseline_duplicate_location.json,"Evaluators, tests, fixtures",JSON,yes,319,8,0,8
evals/known_bad/frontier/baseline_duplicate_route_seed.json,"Evaluators, tests, fixtures",JSON,yes,323,8,0,8
evals/known_bad/frontier/baseline_feature_clock_reordered.json,"Evaluators, tests, fixtures",JSON,yes,325,8,0,8
evals/known_bad/frontier/baseline_feature_view_asymmetry.json,"Evaluators, tests, fixtures",JSON,yes,331,8,0,8
evals/known_bad/frontier/baseline_forged_label_view.json,"Evaluators, tests, fixtures",JSON,yes,326,8,0,8
evals/known_bad/frontier/baseline_forged_math_problem_hash.json,"Evaluators, tests, fixtures",JSON,yes,335,8,0,8
evals/known_bad/frontier/baseline_future_feature.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_future_label_asof.json,"Evaluators, tests, fixtures",JSON,yes,323,8,0,8
evals/known_bad/frontier/baseline_future_recency_value.json,"Evaluators, tests, fixtures",JSON,yes,328,8,0,8
evals/known_bad/frontier/baseline_immature_as_negative.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_issue_nine.json,"Evaluators, tests, fixtures",JSON,yes,309,8,0,8
evals/known_bad/frontier/baseline_label_denominator_asymmetry.json,"Evaluators, tests, fixtures",JSON,yes,336,8,0,8
evals/known_bad/frontier/baseline_math_input_contamination.json,"Evaluators, tests, fixtures",JSON,yes,331,8,0,8
evals/known_bad/frontier/baseline_metric_wrong_denominator.json,"Evaluators, tests, fixtures",JSON,yes,333,8,0,8
evals/known_bad/frontier/baseline_missing_required_policy.json,"Evaluators, tests, fixtures",JSON,yes,329,8,0,8
evals/known_bad/frontier/baseline_nondeterministic_random.json,"Evaluators, tests, fixtures",JSON,yes,329,8,0,8
evals/known_bad/frontier/baseline_outcome_feature.json,"Evaluators, tests, fixtures",JSON,yes,321,8,0,8
evals/known_bad/frontier/baseline_outcome_source_family.json,"Evaluators, tests, fixtures",JSON,yes,327,8,0,8
evals/known_bad/frontier/baseline_partial_labels_finalized.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_policy_direct_selection.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_production_promotion.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_protected_selected.json,"Evaluators, tests, fixtures",JSON,yes,317,8,0,8
evals/known_bad/frontier/baseline_receipt_only.json,"Evaluators, tests, fixtures",JSON,yes,318,8,0,8
evals/known_bad/frontier/baseline_rehashed_future_feature.json,"Evaluators, tests, fixtures",JSON,yes,338,8,0,8
evals/known_bad/frontier/baseline_rehashed_metrics.json,"Evaluators, tests, fixtures",JSON,yes,321,8,0,8
evals/known_bad/frontier/baseline_rehashed_null_label.json,"Evaluators, tests, fixtures",JSON,yes,323,8,0,8
evals/known_bad/frontier/baseline_rehashed_policy_score.json,"Evaluators, tests, fixtures",JSON,yes,326,8,0,8
evals/known_bad/frontier/baseline_rehashed_random.json,"Evaluators, tests, fixtures",JSON,yes,320,8,0,8
evals/known_bad/frontier/baseline_rehashed_receipt.json,"Evaluators, tests, fixtures",JSON,yes,322,8,0,8
evals/known_bad/frontier/baseline_rehashed_split.json,"Evaluators, tests, fixtures",JSON,yes,318,8,0,8
evals/known_bad/frontier/baseline_rehashed_universe.json,"Evaluators, tests, fixtures",JSON,yes,324,8,0,8
evals/known_bad/frontier/baseline_replacement_with_more_abstention.json,"Evaluators, tests, fixtures",JSON,yes,331,8,0,8
evals/known_bad/frontier/baseline_seed_cherrypick.json,"Evaluators, tests, fixtures",JSON,yes,317,8,0,8
evals/known_bad/frontier/baseline_split_overlap.json,"Evaluators, tests, fixtures",JSON,yes,311,8,0,8
evals/known_bad/frontier/baseline_split_temporal_order.json,"Evaluators, tests, fixtures",JSON,yes,323,8,0,8
evals/known_bad/frontier/baseline_stat_fraction_rounded.json,"Evaluators, tests, fixtures",JSON,yes,324,8,0,8
evals/known_bad/frontier/baseline_stat_null_label.json,"Evaluators, tests, fixtures",JSON,yes,321,8,0,8
evals/known_bad/frontier/baseline_synthetic_as_predictive.json,"Evaluators, tests, fixtures",JSON,yes,319,8,0,8
evals/known_bad/frontier/baseline_test_label_in_fit.json,"Evaluators, tests, fixtures",JSON,yes,319,8,0,8
evals/known_bad/frontier/baseline_test_reuse.json,"Evaluators, tests, fixtures",JSON,yes,303,8,0,8
evals/known_bad/frontier/baseline_unseeded_random.json,"Evaluators, tests, fixtures",JSON,yes,317,8,0,8
evals/known_bad/frontier/baseline_winner_below_margin.json,"Evaluators, tests, fixtures",JSON,yes,318,8,0,8
evals/known_bad/frontier/calibration_abstain_as_negative_or_itt_excluded.json,"Evaluators, tests, fixtures",JSON,yes,631,24,0,24
evals/known_bad/frontier/calibration_abstain_dropped.json,"Evaluators, tests, fixtures",JSON,yes,579,22,0,22
evals/known_bad/frontier/calibration_bin_gap_or_overlap.json,"Evaluators, tests, fixtures",JSON,yes,573,25,0,25
evals/known_bad/frontier/calibration_calibrated_value_not_projected.json,"Evaluators, tests, fixtures",JSON,yes,650,25,0,25
evals/known_bad/frontier/calibration_calibrator_fit_count_change.json,"Evaluators, tests, fixtures",JSON,yes,576,23,0,23
evals/known_bad/frontier/calibration_common_asof_divergence.json,"Evaluators, tests, fixtures",JSON,yes,598,22,0,22
evals/known_bad/frontier/calibration_common_nonscore_math_change.json,"Evaluators, tests, fixtures",JSON,yes,639,25,0,25
evals/known_bad/frontier/calibration_drop_unknown_candidate.json,"Evaluators, tests, fixtures",JSON,yes,601,23,0,23
evals/known_bad/frontier/calibration_empty_bin_point_estimate.json,"Evaluators, tests, fixtures",JSON,yes,650,26,0,26
evals/known_bad/frontier/calibration_forged_label_lineage.json,"Evaluators, tests, fixtures",JSON,yes,632,22,0,22
evals/known_bad/frontier/calibration_future_feature_in_probability.json,"Evaluators, tests, fixtures",JSON,yes,595,21,0,21
evals/known_bad/frontier/calibration_future_label_in_fit.json,"Evaluators, tests, fixtures",JSON,yes,558,21,0,21
evals/known_bad/frontier/calibration_issue_nine_or_direct_selection.json,"Evaluators, tests, fixtures",JSON,yes,591,23,0,23
evals/known_bad/frontier/calibration_label_visible_before_prediction_freeze.json,"Evaluators, tests, fixtures",JSON,yes,617,22,0,22
evals/known_bad/frontier/calibration_micro_reported_as_macro.json,"Evaluators, tests, fixtures",JSON,yes,647,25,0,25
evals/known_bad/frontier/calibration_missing_probability_as_zero.json,"Evaluators, tests, fixtures",JSON,yes,638,24,0,24
evals/known_bad/frontier/calibration_missing_subgroup_as_reference.json,"Evaluators, tests, fixtures",JSON,yes,632,23,0,23
evals/known_bad/frontier/calibration_nonmonotonic_calibration_clock.json,"Evaluators, tests, fixtures",JSON,yes,614,22,0,22
evals/known_bad/frontier/calibration_null_label_as_negative.json,"Evaluators, tests, fixtures",JSON,yes,568,22,0,22
evals/known_bad/frontier/calibration_ordinal_tier_as_probability.json,"Evaluators, tests, fixtures",JSON,yes,599,21,0,21
evals/known_bad/frontier/calibration_outcome_derived_temporal_slice.json,"Evaluators, tests, fixtures",JSON,yes,612,22,0,22
evals/known_bad/frontier/calibration_partial_route_finalized.json,"Evaluators, tests, fixtures",JSON,yes,651,25,0,25
evals/known_bad/frontier/calibration_point_only.json,"Evaluators, tests, fixtures",JSON,yes,287,7,0,7
evals/known_bad/frontier/calibration_pooled_subgroup_hides_cell.json,"Evaluators, tests, fixtures",JSON,yes,615,22,0,22
evals/known_bad/frontier/calibration_post_test_config_change.json,"Evaluators, tests, fixtures",JSON,yes,565,21,0,21
evals/known_bad/frontier/calibration_probability_float_or_noncanonical.json,"Evaluators, tests, fixtures",JSON,yes,659,25,0,25
evals/known_bad/frontier/calibration_probability_out_of_range.json,"Evaluators, tests, fixtures",JSON,yes,643,25,0,25
evals/known_bad/frontier/calibration_probability_target_rebind.json,"Evaluators, tests, fixtures",JSON,yes,578,21,0,21
evals/known_bad/frontier/calibration_production_promotion.json,"Evaluators, tests, fixtures",JSON,yes,555,21,0,21
evals/known_bad/frontier/calibration_purge_embargo_shortened.json,"Evaluators, tests, fixtures",JSON,yes,569,21,0,21
evals/known_bad/frontier/calibration_rank_score_as_probability.json,"Evaluators, tests, fixtures",JSON,yes,679,24,0,24
evals/known_bad/frontier/calibration_rehashed_bin_or_subgroup_registry.json,"Evaluators, tests, fixtures",JSON,yes,640,26,0,26
evals/known_bad/frontier/calibration_rehashed_cohort_or_split.json,"Evaluators, tests, fixtures",JSON,yes,631,21,0,21
evals/known_bad/frontier/calibration_rehashed_fit.json,"Evaluators, tests, fixtures",JSON,yes,1286,50,0,50
evals/known_bad/frontier/calibration_rehashed_label_view.json,"Evaluators, tests, fixtures",JSON,yes,1062,42,0,42
evals/known_bad/frontier/calibration_rehashed_math_problem_and_decision.json,"Evaluators, tests, fixtures",JSON,yes,4250,134,0,134
evals/known_bad/frontier/calibration_rehashed_metrics.json,"Evaluators, tests, fixtures",JSON,yes,1142,43,0,43
evals/known_bad/frontier/calibration_rehashed_predictions.json,"Evaluators, tests, fixtures",JSON,yes,1359,53,0,53
evals/known_bad/frontier/calibration_rehashed_probability_contract.json,"Evaluators, tests, fixtures",JSON,yes,646,21,0,21
evals/known_bad/frontier/calibration_rehashed_receipt.json,"Evaluators, tests, fixtures",JSON,yes,900,31,0,31
evals/known_bad/frontier/calibration_sparse_bin_point_estimate.json,"Evaluators, tests, fixtures",JSON,yes,703,28,0,28
evals/known_bad/frontier/calibration_sparse_group_disparity.json,"Evaluators, tests, fixtures",JSON,yes,721,28,0,28
evals/known_bad/frontier/calibration_split_overlap_or_duplicate_route.json,"Evaluators, tests, fixtures",JSON,yes,596,22,0,22
evals/known_bad/frontier/calibration_split_temporal_order.json,"Evaluators, tests, fixtures",JSON,yes,573,22,0,22
