source_path,category,sha256,size,disposition,destination,reason
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/forms_content_controls.md,codex,061e0f4aee979d06712478031449928488d3c1d7d1f666a4d5740bf8f5c2a4d6,2054,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/forms_content_controls.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/headings_numbering.md,codex,2ab97eb4f50358e9839f7fa5a91632c2b7e673356a20104e588ef54c67b9ca0b,1858,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/headings_numbering.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/images_figures.md,codex,508466caa1c026e0b452403f74e20b150d9e07ba993f2378d6e29e4d7d50f4e9,1382,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/images_figures.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/multi_doc_merge.md,codex,3f515b84a9221ecc80ecf1794bf54c3415fbd60d3b14477d96b8ef1eaee5c0d1,1506,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/multi_doc_merge.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/navigation_internal_links.md,codex,73bd1a3a9eff83f2c92b209e6e4643df7afe033f27559babf233547f073f6705,2090,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/navigation_internal_links.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/privacy_scrub_metadata.md,codex,eb2a53f792b2c0b2df2a8de3a8226afd359090f13d99e737fddbb4dd199c5f59,839,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/privacy_scrub_metadata.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/protection_restrict_editing.md,codex,b009fddecd27766b7797b73352ec1e1c07ee256e06a804758a3dd380da1ff841,1196,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/protection_restrict_editing.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/read_review.md,codex,3345256289dfe6e4c77a59e26ba0ef9f781296a9633e5769a88090c1ac24ee83,2526,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/read_review.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/redaction_anonymization.md,codex,fbf82b9051e0a0859eb697be5cee7245f0fa3375edbb46a31e8a6f0db7b92dfc,2364,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/redaction_anonymization.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/sections_layout.md,codex,02b82fe5e0bb797d6eaae85c4698ce5878b2ae80f99c95f1a4bf1312412d6df0,2220,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/sections_layout.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/style_lint_normalize.md,codex,6b7deee2a1d272ac3efc3001f0cb0a065cce84d2b68972e981cd26b846700369,2577,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/style_lint_normalize.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/tables_spreadsheets.md,codex,83bc31c258d8d776bb5491da82d84d1e3c405e3c44e46b15d67cf837d590e650,1116,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/tables_spreadsheets.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/templates_style_packs.md,codex,f6fb8d8cf8970f9c07a7a81e085781ea3f37c2060ea146dea5efaedb6fcc03da,1268,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/templates_style_packs.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/toc_workflow.md,codex,2f2a4627e321cd3c8a8695059c18c0ff3d04bf02f8e94eb4000a6cb4eb4bc8c4,1951,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/toc_workflow.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/verify_render.md,codex,53f65a5a766606fdadefc8beda91ae93e0c6876cdbe96f1040f56fe7f6e47312,2606,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/verify_render.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/watermarks_background.md,codex,be60c53ac12c10128cdcc3ff436e48fe73b9b79f90c16f584d133a9e69b8c6aa,1331,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/tasks/watermarks_background.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/template-create.md,codex,ed6bd38d3fcedb33ca481f9337bf14a9b7b236ef7151c8f6034fab33e05440f0,5084,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/template-create.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/template-distill.md,codex,f9b829cd868732d56c3218473a1afa234ceca4aa808fbe0f96a1ab5470d768a1,4286,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/template-distill.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/troubleshooting/libreoffice_headless.md,codex,5e66ad9978430b5882636caeb88f717c03122952c7daea21c7c2eafc3df87d48,1774,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/troubleshooting/libreoffice_headless.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/troubleshooting/run_splitting.md,codex,b593437135fc973fdf2ec4234befe8e115fd6077995428c983ad89f824a9883e,821,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/documents/26.802.11031/skills/documents/troubleshooting/run_splitting.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/README.md,codex,09520f2b8ce93b83e47720670ab476f9ff845196e4c45c84f43266b52c607ee0,588,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/README.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/icon.png,codex,3b92283f5dc2ba758c73342ba2a42778dade8cb856763f926c77cd20bb081c17,6551,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/icon.png
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/logo.png,codex,6be2dee8ed88e89643790f61d20c231dc3c49f0781976657e49908e88f22a363,10338,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/logo.png
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/logo.svg,codex,960f02c5191030345a35f99cd65ae6c11d4ff418da2add29bff9a1533cb0bcd7,1703,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/assets/logo.svg
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/SKILL.md,codex,18f53502fb61b489d9c5e2db0861c2233459eaf62a7a295ba6a99a95b028691e,6640,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/SKILL.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/agents/openai.yaml,codex,74623eb0387951f4c6d0d02e6daf1c8a2dd449599c92a0edcafd12a2049c1a00,295,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/agents/openai.yaml
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/assets/file-document.png,codex,bbb3c29874cb3bc706eef9ba4436c7ef8ef33462a173c4c3d4deeec774e4da79,1550,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/pdf/26.802.11031/skills/pdf/assets/file-document.png
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/README.md,codex,13b07beada41f4d5336cefdb4a252d77b86d4e5c5511b94acbddee5c0a9436cc,1372,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/README.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/assets/icon.png,codex,84b11f8c8f443fc3f0c2c9c14ffd71a1ae637bc352fd6d1af834470475a497be,126988,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/assets/icon.png
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/assets/logo.png,codex,fc4157d21612c1f31e324f764e54cfa8518fd6ab7cb89e4a63b7e0abd7d12a6c,120483,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/assets/logo.png
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/SKILL.md,codex,1587617300cdfee3fb8de62b0884fcf9aa460960a013e726f2c86790d3f24fe9,12994,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/SKILL.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/agents/openai.yaml,codex,13700be18c1cfbcfdf2d2439b73b5bebca744818ebfe3e634bfdf2bc14589e6f,310,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/agents/openai.yaml
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/API_QUICK_START.md,codex,c67686830c4eceb35e1759bc28e3c4dbe9967c0dca5d0364c384ccc4c6ad1bf3,7874,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/API_QUICK_START.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/API_DOCS.md,codex,a479eb3d75da248ecf852d0ac0c9210fbf3bf7eec4088f75d7321b50a7539682,12139,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/API_DOCS.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/auto-layout.spec.md,codex,1158c8d99e36490083667300874be6c6feee53164228d89e6aa04c8f4e973d0f,2032,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/auto-layout.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/charts.spec.md,codex,5874f9a6b76c7c2eafad1bab01b9cb290897213587db380978d9862e1621dfab,8108,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/charts.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/comments.md,codex,77f912d23576761e341c2b525375b260ae7b7fba6e4eb3a98d78458a36c8a59d,2154,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/comments.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/connectors.md,codex,58c47a02d500cecdb6b308fb87e16cc3f77eaefd8b407373a93a46e459e9ff08,5437,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/connectors.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/cookbook/imported-deck.md,codex,827e213edb391c88706dce1d717df061a47e46f173867d36a6b010c8487487ae,5549,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/cookbook/imported-deck.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/cookbook/layout.md,codex,c415a7f976c823bc7ca82328e9f21a5a91007107777253ff9eb4c7ca8986379e,12942,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/cookbook/layout.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/fill.spec.md,codex,2ebd96d5866392e0b059d9bf116d1a4ed0c1cf73076ab1c39290fb7ff4f282af,4989,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/fill.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/help.md,codex,45d43b4459863c1bccf7a6c180983bc3fdd3ca00a92a8d3f126b2021f54ea18e,6627,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/help.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/images.spec.md,codex,1afab90f32db0b1057d4407852bff25a307d76bc78e1fa83118894b0bb82c9d7,6402,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/images.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/inspect.md,codex,41d577d303a1693453baf230e8a38f17f1028d3d379fdf9fa3688662808eadf1,5327,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/inspect.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/jsx.md,codex,dabaaae73e79b3894707dbdc2e7b38e63c439909ff0c9c2df0b069b6e61e7eee,9841,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/jsx.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/layout.spec.md,codex,8a255dff959b0cea02fdf96b90d60b7cf35a324f6691f492576f9f2d1004f313,2250,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/layout.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/master.spec.md,codex,8d786bd0a851e05e4ea18570a264ceb172c4e936a4e3f6944ff87a8e3a89be4a,1442,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/master.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/presentation.spec.md,codex,d641988283973a5c5d7b051d5cad5d6aa23f4d681bcefd6699e6f68f2547ac4d,5033,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/presentation.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/rich-text.spec.md,codex,5ec6cdfffa7e2d5221bf9d024e040d7c6230939c31e746fc9caf031d2dc1bd79,5800,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/rich-text.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/shapes.spec.md,codex,608be137e5fa769aafd236c21c5e492d246f9137193401927c829758498c3587,5628,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/shapes.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/slide.spec.md,codex,050a7f9328f8a33a386d79b2e9206be57e8547d3c0c34e82310f59003bd10cd0,4663,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/slide.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/speaker-notes.spec.md,codex,4a867521dab1afd93a7064dc77ad98d3f7841330aac744b9055d914abfd7d9fe,1072,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/speaker-notes.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/styles.spec.md,codex,c27a25f32184d65466d6051256afd8e29144bc87eccc04e486fb845758518f8e,2029,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/styles.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/tables.spec.md,codex,6566fef366936b7cff0ae42c58efd4c3297f2732f634d1e4437d418813968b83,3944,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/tables.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/theme.spec.md,codex,5a21a71ef053df3136e13141d5aca0a588a720f3e3e3052a62e424e87b987e30,1657,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/theme.spec.md
/Users/alimehdi/.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/tokens.md,codex,55326b4322f942a16d02caa79aebd60c2c97156008fd3eb69012bda327bbcc96,11456,private_agent_state,,preserved_at:/Users/alimehdi/Desktop/CRE-Foundry-Consolidation-20260804-205851/PRIVATE_ARCHIVE/AGENT_STATE/users-alimehdi-.codex/plugins/cache/openai-primary-runtime/presentations/26.802.11031/skills/presentations/artifact_tool_docs/api/references/tokens.md
